Alice W.,"Fairfax, VA",6/7/2014,4.0,"Passing by Ching China Cha on a fairly regular basis these last few years, I've always chuckled to myself whenever I read the sign. The name is something left to be desired, really it should be somewhat offensive, but apparently Ching Ching is the name of the founder of this tea house. Offensive name or not, this place is a lovely, quiet place to enjoy some tea. First off, this place is a legit Chinese tea house. It's very open and lofty. There's plenty of natural sunlight seeping through the place from the overhead skylight. When you first walk in, you see various teas and accessories from teapots, mesh balls, and tea canisters. To the left, there's platform seating with comfy cushions where you sit cross-legged, without shoes. There are also tables and chairs, made of rosewood. Overall, the atmosphere is restful and undisturbed. They serve over 70 different kinds of teas, from green, black, oolong, tisanes, white, scented (jasmine, strawberry green, Earl Grey), and even pu-erh. Two oz teas range from $4-32, depending on the kind of tea you're ordering. In addition to teas, they also serve dumplings, chicken rolls, soups, sweets like tarts and cookies, and whole entrees like curry chicken, tofu, and miso salmon. They also serve iced teas (grapefruit, apple, grape, jasmine green, hibiscus) for $4.50. I got an apple iced tea (it's actually apple with jasmine green) and it was perfect for the hot weather outside. For $4.50, I got a pretty large glass of iced tea. As I mentioned, they offer a range of tea accessories, including books, teapots, tean canisters, mesh balls, tea cups, and other teaware. This tea house is a great place to go if you're in the mood for traditional tea or want to sit serenely and enjoy tea/snacks. I certainly wouldn't mind popping back here for some traditional tea next time."
Wilson T.,"San Francisco, CA",9/6/2016,5.0,"Awesome snacks. The tea set for $8 is a pretty good deal and the chicken dumplings I had were delicious! The iced apple tea (less sweet) was just right for a hot summer day, refreshing and just the right amount of sweetness with a strong tea flavor. Would come back and try some other teas another time! Hidden gem in Georgetown!"
Jenny P.,"Washington, DC",1/11/2016,4.0,"Took advantage of my personal day and spent it here and around Georgetown. For worry-free parking we went to garage next to CB2 via the Spothero app. We were the first ones there on that dreary morning and spent 2 minutes trying to decide whether to peel off our soggy shoes or to take the regular tables. When we finally settled on the tables, we were greeted by sweet ladies who recommended the Chamomile Tea. For starters, we ordered the veggie dumplings (liked that the filling had noodles, but no remarkable flavor) and marble tea eggs (takes 3 days to make, tasty- but crazy overpriced). I ordered the chicken curry with snow peas, squash, and kale and my friend had the all veggie version. Our food took a little long to arrive (though we were warned) and I was accidentally presented with the salmon dish. Glad I said something, because the chicken curry was so comfortingly hearty I wanted to drench all my veggies in the sauce. Also, THE KALE was so good- crispy and sweet after having been boiled and blanched.  Overall, definitely not the best bang for your buck, but you leave feeling refreshed and without additional layers coating your arteries. Would like to take my family here because I can't think of another place quite like this in the area."
Derek A.,"Washington, DC",9/25/2016,4.0,A different and interesting experience. I have never been in a tea room before so didn't know what to expect. Their jasmine tea is so good.
Kamya R.,"Washington, DC",10/16/2016,4.0,"Definitely a bit more on the pricey side, but this place had great dumplings and an amazing ambiance (very calming and serene), especially for a good conversation over tea. I had the Imperial Silver Needle tea made up of buds that open up as the tea is steeped, very cool to watch! I'm not a dumpling expert, but all three types of dumpling, the vegetable, mongolian (lamb), and chicken dumplings were all very fresh."
Valentine A.,"Paris, France",3/14/2015,5.0,"As a tea lover, I can say that this place is just perfect. During a rainy Saturday stroll in Georgetown, I stopped in for a bit of warmth. This place is half loose tea shop, half tea salon. Everything is done in the Chinese traditional manner, which was fascinating to me, as I was never initiated to Chinese tea rituals.They have regular tables, and a couple of low tables where you sit on cushions. Welcome change of scenery from the DC busy life - take off your shoes, sit on a cushion, and put your worries away.Their tea list is a great selection of all kinds of teas, for all tastes and all budgets. I treated myself to an Iron Goddess of Mercy. My waiter was extremely pleasant and helpful, showing me how to use each of the tea utensils that my little tray came with. The whole ritual is enjoyable - by focusing on the different steps, you put your thoughts away for a while. And the tea was exceptional, of course.I also chose a marble egg, for my tea break. Great savory afternoon snack, I loved it."
Andy L.,"Oklahoma City, OK",8/12/2015,4.0,"Situated on a relatively quiet street in the midst of bustling Georgetown, this place offers an excellent getaway. The place serves authentic tea imported from China and Taiwan. If you want to experience tea as it ought to be served, drank, and savored, come here. I guarantee you will enjoy the tranquility here. It's also appears to be a great place for a date."
Alanna D.,"Dallas, TX",10/26/2016,4.0,"I went with a friend on a hot day in the middle of the day. It was so quiet and peaceful and to have hand served tea in the bustling city was incredibly refreshing. It's not just lipton tea. It's an experience. You take your shoes off and sit on pillows and it's totally worth it. DC prices so it's incredibly cheap but it's definitely reasonable. You can also get teaware, books, and other knick knacks and stuff. Totally worth it."
Ipek S.,"Toronto, Canada",7/21/2015,5.0,"From the moment you walk in, this place embraces you with its calm, relaxing zen atmosphere. It is in the middle of the crowded part of the town yet very far away from all the kaos outside. The food is very simple and original, none of their ingredients are boring nor overdo. The carrot salad was very simple with rice vinegar and a nutty sesame oil, absolutely delicious. The tomato soup was just the right portion and tasted smooth. You will have a hard time to pick between all the delicious tea flavours but I recommend the fruity ones. Since it's a slow paced restaurant you can find some time to chat with your server and learn about the history of that place. Apparently they have been running for more than 15 years! The service was nothing less than the food, and the hospitality with reasonable prices makes this place a definite regular spot."
Carol L.,"Washington, DC",11/22/2015,4.0,"Loved the iced tea mixed with fruit juice! I got the apple (with jasmine). So refreshing and tasty! AND it came in a giant glass (like German beer garden boot sized).The Bento box was decent, especially the curry, although the vegetables were a bit bland. Mongolian dumplings also good, if you like lamb. They're not as juicy or tender as pork dumplings."
Yosef K.,"Costa Mesa, CA",2/2/2017,5.0,"Tranquil, almost magical space right on the river. Fantastic selection of tea. I got the rooibos (I know, kinda basic) but it was superb. Prepare to spend more than a couple bucks. But the tea kettle keeps on giving. And you can make yourself a generous to-go cup!"
Andrea B.,"Columbus, OH",2/13/2015,5.0,"Call me a huge fan! The atmosphere inside is so calming. I love the entire teahouse experience of removing your shoes and sitting on cushions on the floor, it's all incredibly relaxing and peaceful atmosphere to meet up with friends.They offer a wide selection of authentic Asian teas. I was surprised to see so many on the menu, it was pages and pages in length. I usually go for one of the blooming teas that open up right before your eyes as the flowers seep in hot water. Plus, the people that work here are all extremely nice and the food comes out super quick."
Gustavo C.,"Ipanema, Rio de Janeiro, Brazil",3/22/2016,5.0,"What a hidden gem! Food is great, ambient is awesome and the teas are off charts. To go and spend some time worry less...Kudos for the waiter. What a sweet girl..."
Morgan F.,"Washington, DC",2/17/2015,4.0,Great place to have some tea and conversation. Everyone I've taken here has enjoyed it!
Grace K.,"Washington, DC",2/1/2016,5.0,"Here is Oriental Chinese tea place. Tea is really delicious. I recommend Oolong tea. Additionally, the bento box is very organic. I ordered mochi ice-cream for my dessert. It is also delicious!!"
Rebecca M.,"Washington, DC",11/15/2014,5.0,"I am in LOVE with this little Chinese tea house nestled in to a busy pocket of Georgetown. For the past 7 years I have walked by this restaurant, always meaning to stop by, but never quite pulled the trigger. Boy have I missed out.As the other reviews note, this is an authentic Chinese tea house and gift shop. There is a raised platform area which as other reviews mentioned, consists of cushions on the floor and low tea-tables. There are other areas for seating throughout the shop, which when we visited, were all taken. The food menu is small but everything we got from it was delicious! The chicken dumplings, the vegetarian dumplings, and the Mongolian dumplings were all lovely. And the cold noodle salad was scrumptious! Everything tasted very fresh and lovingly prepared.The tea selection was FANTASTIC! Everything from green teas, to herbal tissanes, to 'Chinese Herbal Remedies'. I could have stayed there all day trying out the different teas. The one thing of note: they don't offer sugar or other 'Americanized' accompaniments for tea. Finally, the service here was SO friendly! The woman who was serving us reminded me of my Chinese Grandmother. Petite, friendly, and kept coming back to make sure we had plenty of water. Everyone else was also friendly and helpful. I'm glad to have finally checked this place out---and plan to go back as often as possible!"
Mary S.,"Escondido, CA",1/18/2016,4.0,"Super cute interior, with the option of sitting on mats in a traditional Asian setting. Plenty of tea and cute teapots also for sale. Food was FINE not the best but not the worst, nothing exemplary. This place seems to be better known for their tea, which I'm definitely going to try next time. Staff was nice, and pricing was decent and expected for Georgetown."
Dani P.,"Arlington, VA",10/31/2014,4.0,"It was years of going to school and working in Georgetown before I realized this place existed. It's not hidden, but it's so unassuming along Wisconsin Ave that I'd walked past it constantly and never noticed it. That's not a bad thing though. When you walk inside, they've created a peaceful environment that makes you forget you're in the middle of DC. You can sit at a table with chairs, or take your shoes off and lounge around a lower traditional table.The prices depend on the quality of tea you choose. You're paying for the tea, but they'll bring unlimited hot water for you to continuously refill your pot. It's a little expensive and they don't let you share teas with your group. The snacks are tasty, but also expensive. If you're hungry, it's probably better to eat somewhere else first before coming in here.They have lots of the items they serve for sale. You can browse through a huge selection of tea accessories and teas. Despite the tea on their menu being expensive, the bags of tea they sell are cheaper than Teavanna."
Chely May R.,Australia,3/15/2014,4.0,"What a cute little teahouse!Ching Ching Cha is not just fun to pronounce, but actually fun to visit!Browse their little selection of nick nacks, and grab one of their old school style Chinese tea tables if you can! We didn't get one but it was still fun hahahThere's so many selection of teas, and the shopkeeper will demonstrate what you need to do to completely enjoy them. One of our tea needed three rinsing each time we drank it. It was fun.Don't forget they also have some tea time snacks. Our pick was the soy sauce marbled eggs."
Melissa M.,"Springfield, VA",6/19/2016,5.0,We had a lovely experience here today. The menu is very small but the portions are filling. The staff educated us on the various teas and how long to steep them before drinking. The ambiance is charming and location convenient from the water taxi and parking garages.
Gillian B.,"Centennial, CO",7/9/2016,5.0,The waitstaff was so friendly and helpful and the food was great. Tea choice was fantastic.
Therese T.,"Annandale, VA",1/18/2015,5.0,Best discovery ever in Georgetown! It was here that I was introduced to the flower teas. I ordered Floating Lantern and spent the next 20 minutes admiring how beautiful it is. It was delicious too! Not very strong but I didn't expect it to be. The atmosphere is cozy. I could literally could spend hours here and you see other people was indeed there for a long time. That could also be a bad thing since you would have to wait a long time before seated. It didn't deter me since I wasn't in a hurry but I saw a few people left while waiting. The staffs are amazing! So polite and nice. I had my eyes on the floor cushion seats but they were occupied. The waitress put us at a regular table but promised us to move our setting to the floor seats once it is free. It took FOREVER for the other customers to leave but it was worth the wait! We ordered dumplings and some other appetizers to munch on with our teas. The food were good but the emphasis was really on the tea. I highly recommend this place if you want to escape the busyness of Georgetown!
Kelly K.,"Columbia, MD",12/23/2015,5.0,"One of my favorite places in Georgetown. I would go through the traffic just to come here. So peaceful and people are so nice too! Their flower teas (white teas) are refreshing, and of course you can't miss out their oolong tea!!"
Juli N.,"San Antonio, TX",1/1/2016,4.0,Wanted to just sit and relax with my boyfriend because we were bored downtown and didn't have anything to do for a 2 hour time block. Happened upon this place and ordered the tea and dumplings. The tea was too notch and the food was authentic and well done as well.  Atmosphere was the best part though- we sat and used the Wi-Fi and it was just a great spot to unwind and chill for a while.
Laura G.,"East Hampton, NY",12/27/2016,5.0,"It was delicious, clean and a fun concept. Both the savoury and sweet crepes were delish.  Only problem was that eating the crepes was messy."
Marcela C.,"Washington, DC",1/3/2015,4.0,"I've been a couple of times to this place I can confidently say that it has been awesome. While the room is not the coziest at first (it is also a tea shop), once the tea arrives you forget about everything else. Service is outstanding. The waitress told us everything we needed to know about the tea and its process of preparation. I particularly liked the blossom teas (see the picture that I posted) because they are very unusual and a whole experience. You can see how in a matter of minutes beautiful flowers blossom in the water. PS: The desserts are delicious. Especially the rice cake filled with ice-cream."
Cherelle H.,"Washington, DC",8/26/2014,4.0,"Great little spot tucked away in Georgetown! I went here with a few of my co-workers and we got the Box Lunch Deal, which was about $14. It came with a choice of protein and choice of 3 veggies. Very tasty. And probably the best Kale that I've ever had. I had the salmon with kale, squash and cabbage. It also came with a starter soup which was good also.I did not try any of their hot teas but I did order an iced apple tea to go and it was amazing! I will definitely go back and try their teas and the rest of their menu."
Kimberly S.,"Washington, DC","6/6/2013
            





Updated review",5.0,"It's been about three years since I reviewed Ching Ching Cha and a lot of things have changed since then. One, Teen Mom is no longer a documentary about the lives of teenage parents but a straight up train wreck (Did you hear about Farrah?!?!? YIKES). Two, Rob and I are now engaged. Three, not only am I *FINALLY* Elite but I also work for Yelp now! Craziness.One thing has not changed though and that is my unwavering love for ching ching CHA. As an Asian-American I feel like I should be outraged by the name choice of this venue but when you walk in you will actually see that this is an authentic Chinese tea house and gift shop. In my last review I lamented that a pot of tea for one person ran in the $8 - $15 range. This is still true, but if you come between 2:30 and 4:30 pm on a weekday you are eligible for their ""Afternoon Tea Special"" which allows you to get their tea of the day and four of their homemade dumplings for only eight ducks. A steal, I tell you!My Chinese black tea was the perfect pick-me-up for the middle of the day work sesh and my Mongolian lamb dumplings were super tasty as well. What was even more enjoyable was the sun filtering through the high skylight ceiling, low tables, and comfy pillow cushions I was sitting on. I had brought my computer and camped out for about two hours with almost no interruptions. My server only stopped by every 30 minutes to make sure I had plenty of hot water to refresh my tea.Love, love, love, love this place!  And the best part...no shoes lounging policy! Can I live here?"
AL K.,"Fairfax, VA",12/24/2013,4.0,"TEA house with a nice concept where you can choose from a menu of  variants of tea and side dishes.You can either sit on the ground with pillows as cushion or at a regular table. The store also sells different variants  of teas, and accessories. Good to try for the experience."
Ching H.,"Washington, DC",6/3/2014,4.0,"2.50 for some banging iced tea! Dirt cheap prices, so refreshing, and lightly sweetened. The grapefruit tea was my favorite, hibiscus, and jasmine were good as well! I seriously can't get over how refreshing the tea was, for Georgetown prices, this is my new spot for when I need to quench my thirst, and the tea is so much better than Starbucks!$15 DOLLAR MINIMUM for card!"
Laura K.,"Manhattan, NY",5/12/2015,5.0,"Such a lovely tea room in the middle of M street, a perfect spot of tranquility where you'd last expect it! I came here for lunch today with a friend. We shared three dishes - chicken dumplings, chilled noodles, and crunchy salad - the portions are on the small side, but it left me feeling content, not too full and not too hungry. It's also a refreshing change from the typical American Chinese food which is greasy and overly sweet (which has its own place in my heart, of course, can't live without my occasional dose of General Tso's haha). We both got hot teas, my friend got the jasmine pearl and I got the peach blossom, which was one of those teas where the flower opened up in the hot water and it was just lovely.The service here is extremely nice, our waitress was patient and explained how to steep our teas, and kept the kettle of hot water on our table filled, all with a smile. We sat there chatting for a little over two hours and she didn't rush us in the slightest. Throughout our lunch there was only one other table that was occupied at a time, as well as occasional customers buying teas, and it was just perfect for us to enjoy a peaceful slice of the day. I almost don't want this place to become more frequented because it would really be a shame if it became overcrowded and lost their feeling of oasis. But I think it's such a great place to take a friend, it's very calming and just what you need sometimes to restore your inner peace!"
Sally M.,"Washington, DC",4/27/2013,5.0,"I was pretty stoked to see that this tea house was still open upon my return to the DC metro area in 2011. Back during my first time living here, I'd grown enchanted by this tea house - in part because I've always been enchanted with Asian cultures, and also because I love tea, and also because I love the idea of a real tea house. (Yes! You must remove your shoes to sit up in the proper area where one sips tea - on the floor, on cushions, just like so.) And there are dumplings. And other food I must return to try. Circa 2007, I'd purchased their passion fruit black tea and Earl Grey. Delicious. I also purchased two small, air-tight canisters for storage. Today I came home with a variety of goodies. I sampled the white peony in-house (also: hey! livestrong.com/article/5…). I purchased the lychee jasmine tea for home. I came home with a yellow Tisaniere - brilliant! How have I never seen one of these before? These are perfect! No more loose leaf tea infusers to stuff & cram tea leaves into. Instead, I now have a permanent, easy, cup-like one - built-in! And it has a lid to keep the tea warm! This is perfect for my desk at home :)To top it off, they had *JUST* the house (in my case, hotel) slippers for which I've been looking tirelessly for months. I've searched high and low - in brick & mortar stores, online, and even purchased some handmade slippers online via Etsy - only for the seller to never ship them (yet take my money), and I had to escalate to my card company to mitigate, resolve, hold the seller accountable, and reimburse me. Needless to say, when I saw these simply, leather-soled, house slippers - including a case - here for only $28, I was ecstatic! Lots of crossing-off of to-do list items on this vist. Most pleased."
Teale R.,"Ann Arbor, MI",4/11/2016,4.0,Delicious and healthy! The staff was very attentive and accommodating. We really liked the salmon and veggies!
Pegah Y.,"Washington, DC",3/11/2014,5.0,"I visited ching ching CHA with a few friends on Sunday and really loved it!  It seems like a very authentic Chinese teahouse experience and is located conveniently on Wisconsin Ave in Georgetown.  The four of us took off our shoes (they're quite strict about that) and sat at a low table and sipped on amazing tea.  I ordered the Harmony tea, which came with passion fruit, apple, and orange bits.  It was a perfectly sweet flavor.  I normally do not like tea very much, but the Harmony tea was fruity enough for me to enjoy.  This teahouse is a great place for groups and it's a perfect place to visit when it's cold out.  I will certainly visit again!"
Tina T.,"Fairfax, VA",3/4/2014,4.0,"Wow! Who would've known this quint little tea shop had such great lunch deals.If you come here for lunch, you should definitely check out the $14 dollar tea meal. It comes with 3 side veggies and one main entree dish (chicken curry, miso salmon, and mapo tofu). My colleagues and I all got the salmon with kale, squash and cabbage. The kale was the best tasting veggie out of the choices we got. The way they cook it is different and delicious. Seems so simple but who knows!Miso salmon was wonderfully cooked as well! However, I will admit that I left a little hungry... but overall felt healthy and satisfied! Try their teas to go (it might be a cheaper option and you get to take it with you). Can't wait to go back and take the time to check out their tea options."
Nisht G.,"New Haven, CT",6/19/2014,4.0,"A super cute and no frills Asian gift/tea shop + cafe in the heart of pretentious Georgetown - I approve! My friend and I came on an insanely humid day for a light dinner. We both ordered ice teas (huge glasses for only 2.50) - I ordered apple and she ordered hibiscus. The teas are slightly sweet and insanely refreshing.We also ordered a salmon box, lamb dumplings, and a tea egg to share. While the food isn't amazing (I prefer the food at Teaism), the servings are large and the prices are reasonable.Also, I am obsessed with tea eggs! What a fun way to eat an egg."
Kevin B.,"Fairfax, VA",2/24/2016,4.0,Great selection of teas. The ambience of the place was perfect for a simple and quiet chat. Stayed there for about 30 minutes to kill time until our dinner reservation is ready. Our tea lasted that long. Thumbs up
Kimie K.,"Vienna, VA",2/19/2016,5.0,"Their bento box may not look as compact as other restaurant's ones. BUT the quality of their food surpasses all the other Japanese/or Asian bento boxes I've had so far. Especially their miso sauce salmon is a die-for. I don't know how they make their veggies taste so good but they definitely do the best job in bringing out the healthy flavor.To sum up, just go there. PS. Though I didn't get any of their teas (I'm just not a fan of teas in general so I didn't even try it)"
Justin O.,"Westerville, OH",6/5/2015,5.0,"This tea room alone makes me want to live here!!  Stopped in after touring Georgetown University and am so glad that I did!! The decor and overall ambiance is so authentic! They have traditional floor cushion seating and regular table seating. Sadly the floor seating was taken so I had to sit at a table but it's all good. My legs fall asleep if I sit too long anyway. Haha. We just had tea service, no food, but the food menu looked quite good. My wife and I both got the Monkey King green tea. I can honestly say it was one of the best teas I've ever had. And I've had A LOT of tea in my days. It was served in the traditional Chinese manner and the lady helping is was SO polite! They also have a large selection of packaged teas, tea sets, Pots, cups and books for sale. If you like tea at all and are in the Georgetown area you simply MUST stop in. You will fall in love!"
Ainav W.,"Los Angeles, CA",8/10/2016,5.0,"A great place to relax away from the shopper bustle of Georgetown. Authentic food, delicious drinks-- what more could one ask for?"
Colette M.,"Honolulu, HI",2/17/2014,5.0,Really enjoy this place. I got the ginseng oolong tea and the curry chicken. The meal is filling and the desserts are the best but go here for the experience of having someone teach you how to actually make tea the traditional way.* The curry beef roll and the chicken roll are very flakey and savory. The lotus seed pastry and the coconut tart are me favorite. The coconut tart came out warm and had a very creamy coconut milk flavor. *Just because the nice woman teaches you how to correctly drink oolong tea doesn't make a tea expert.
Gloria S.,"Naples, FL",5/22/2012,3.0,"Beautiful place, I wish I could clear the floor and do yoga here. Not for kids or babies (echos), not for old or fat people who cannot get up after sitting on the floor, not good for big appetites with small pockets (of cash).Come and check out the books, other items, if not eat. Worth a peek in."
Star T.,"Greensboro, NC",7/17/2015,5.0,"The Mongolian dumplings are heavenly. The flavor is great, they are fresh, and the sauce is equally good. I also tried the Harmony tea, it was great, I as able,to get 8 steeps from one serving. Win!"
Hannah C.,"San Diego, CA",3/14/2015,5.0,"Georgetown's hidden emerald! Like the venue (see my photographs), the food and tea is carefully prepared and dripping with flavor. Ching Ching Cha is easily my new favorite restaurant in Georgetown."
Matthew W.,"Alexandria, VA",1/16/2016,5.0,"A very peaceful tea house with a courteous staff, delicious tea selection and good food. I will definitely be returning here."
Qiana G.,"Waldorf, MD",1/17/2016,4.0,"My daughter and I enjoyed a wonderful afternoon here yesterday. We had the tea lunch but we also tried the marble tea egg, Mongolian dumplings, mochi, and pineapple square. Everything was so good! It was our first time here but we will definitely return!"
Cat P.,"Sterling, VA",8/22/2013,4.0,"This is a nice little sanctuary, and a welcome relief from the hustle and bustle of Georgetown. The environment is definitely very serene, sedative. When you first enter, it looks like nothing more than a storefront but once you get further in, you'll see an area with low-lying tables where you can sit cross-legged while sipping on one of Ching Ching Cha's many teas. Regular tables are also available, if sitting on the floor isn't your thing.Apparently, they have their own sort of happy hour: eight-dollar tea set (predetermined, whatever they're offering that day) with either four dumplings or coconut custard. Pretty sweet! The tea of the day was qimen, a supposedly dark and fruity tea. Don't know where they get the fruity...Fruity wouldn't be what I would use to describe the taste. It was bitter and not as fragrant as some other teas I've tried, but there was something very nourishing about it, somewhat medicinal, and soothing. It was strange because it put me in a period of strange restfulness before turning me into the Energizer Bunny. Yes, I imagine being under the influence of some substance might have a similar effect...Anyway, it's good to know that I can get the same effect from something perfectly legal and healthy.Tom N said the food was nothing to write home about, but it wasn't bad. I actually liked the thin-skinned dumplings that they offer, filled with veggies. The almond cookies, though pretty, aren't something I'd order again. The coconut custard, on the other hand, was pretty good. It was warm and very buttery, which was surprising for a Chinese dessert.The tea selection is one of the most extensive I've ever seen in this area. You can buy their tea offerings in individual bags if you want.What I appreciated was that they thoroughly explained the nuances of the different teas in their menu as well as the health benefits associated with each type of tea/tea family. I am becoming more and more of a tea fanatic, so I will definitely visit this Zen teahouse again. Furthermore, the service was polite and fast, which added to the relaxing experience."
Mojdeh S.,"Seattle, WA",12/10/2014,5.0,"How I heard of this place: My good friend Stephanie was having a Girls Night: Georgetown Prowl and this was our first stop!Type of cuisine: A Chinese teahouse in Georgetown, established in 1998, serving a plethora of loose-leaf teas and infusions, as well as small bites to share. The word Cha, in Chinese, means tea and Ching Ching is the founder of this tea house.""Ching Ching spends a few months each year visiting different tea regions of China, Taiwan and Japan, searching for the best quality tea and unique tea wares to bring home.We serve over 70 different kinds of tea in a traditional way and offer personal instruction on the best way to prepare the different kinds of tea with corresponding tea ware.To accompany the tea, we also provide a well designed menu that includes tasty tea snacks, delicious homemade steam dumplings, a healthy set of tea meals and traditional Chinese deserts.In addition to tea, we sell a wide range of products from across Asia including an extensive selection of teawares and tea accessories; Asian interest books; fine paper products; handicrafts; and small home furnishings.""Ambiance: ""A lofty tearoom that feels a world away. A tranquil, lovely space made serene with beautiful rosewood tables and chairs, platform seating with fluffy cushions, and walls that disappear into overhead skylights. ching ching CHA is a calming, soothing and authentic setting making this an ideal place to enjoy the classic tea ritual.""What I ordered: Our party of seven started with tea, including: three orders for The Eight Treasure ($8 each), a soothing and mood-enhancing tea prepared with chrysanthemum, honey dates, wolf berry, dried longan, raisins, green tea, red dates and osmanthus; two orders of the Floating Lantern ($7 each) - jasmine buds tied around a bright pink flower (Globe Amaranth, Gomphrena Globosa), classic jasmine bouquet nicely balanced with green tea flavor; three orders of the Ginger+Lime ($8 each) to stimulate circulation, reduce fatigue and ""winds"" in the blood; and one for the Roses Bud ($7), a romantic infusion with the enticing essence of roses. Our party selected a handful of eats to share, including Kale sauteed in sweet soy with ginger and scallions, Green Squash served in a garlic & pepper sauce, and three orders of the Vegetable Dumplings ($5 each) filled with mushrooms, carrot, cabbage, vermicelli & dried bean curd.What I loved: I started with the Ginger+Lime tea and was immediately followed by two others, placing the same order. Around the table the votes were unanimous for the favorite among our evening tea selections. Of the foods, the kale, surprisingly stole the show! It's vibrant color, soft yet crunchy texture and the lightly sweetened flavor of soy sauce to top it off.Why I loved it: A calming, serene and peaceful setting in which to partake of an afternoon tea with a group of amazing women.Cost: High ($6 - $20 per pot of tea)"
Sheryl M.,"Beachwood, OH",6/9/2015,4.0,We had a lovely lunch today. The bento boxes lunch was light and perfect. The service was spot on and the space was very relaxing and peaceful! Wonderful iced hibiscus tea! My salmon was perfectly seasoned as was the tofu. Great spot to relax in Georgetown!
Ariel R.,"Waco, TX",5/14/2016,4.0,Nice tea house with authentic feel and tastes. Really enjoyed the lotus seed pastries.
Danny M.,"Chevy Chase, MD",11/19/2014,4.0,"Although a bit on the pricier side, I really enjoyed this place. It definitely provided an oriental atmosphere that is somewhat more emphasized than many other tea places in the DC area, and that really makes it stand apart.  I also really enjoy the fact that they sell numerous tea accessories along with numerous other things. The waitress was extremely courteous and patient with us, patiently explaining the flavors and strengths of different teas as we could not even pronounce most of what was on the menu.I forgot the exact name of the tea that I had but it was one of their strongest and was it ever strong! I really enjoyed it, although next time I think I will try something a little on the lighter side. What I liked most about this place was the fact that I really did not feel like I was in DC, let alone the US. I felt like I was transported to an oriental tea room in China, with an extremely friendly staff and exotic flavors. Then I received the bill and was reminded that I was indeed in Georgetown..."
Vicky L.,"Arlington, VA",12/14/2013,4.0,"Ching Ching Cha is a little tea shop tucked away in Georgetown. We stopped by for afternoon tea, and almost thought it was closed from the outside! Once we got inside, the atmosphere was incredibly serene. We went in the afternoon so there was natural light only in the shop and it was such a quiet, peaceful atmosphere. I loved that there was an option of sitting on cushions or at tables (we picked the cushions!) The environment/ambiance is quaint and intimate -- a great place to kick back for a little while and catch up with friends.. It's another world outside the busy bustle of DC life.Ching Ching Cha offers a wide selection of authentic Asian teas. I was surprised to see so many on the menu. From green tea to oolong to black, there really is something for everyone (my dad would love this place; he's an oolong tea snob) Although it is a little pricier than your average cup of tea, I think that Ching Ching Cha offers a different experience from other cafes. I ordered the passionfruit  tea from the Scented menu and it smelled amazing. The artisan teas are really pretty as well. I loved that this is a traditional Chinese tea place even down to the way tea is brewed (warming the cup with hot water, cleansing the tea leaves before steeping the tea) This place felt like home to me. The almond cookies were also a perfect compliment to the tea (I love the crunchiness + little bit of sweetness) though I don't know that I would order them again since you can get them almost anywhere.Though it is a little further to travel, if I were ever in Georgetown with friends and looking to sit and chat for awhile, I would definitely come back."
Karlene C.,"NJ, NJ",9/28/2014,5.0,"Georgetown ceases to amaze me. Hidden among the bustling crowds and busy streets, is this tiny gem of a tea shop. My boyfriend, my friend and I were looking for a place to relax after walking all over Georgetown. We found an oasis from the crowds and heat here.All the teas we had were excellent. And the dumplings were amazing.I'm definitely going back and buying some tea next time.No frills, but it's an honest Chinese Tea House."
Ashley Y.,"Alexandria, VA",12/18/2013,5.0,"This place is great! Smack in the middle of Georgetown, you'll find a nice getaway from the hustle bustle and can sit back to enjoy a pot of wonderful Chinese tea.  They had a vast selection of loose teas you can order in a pot.  The prices vary quite a bit, so there's definitely something for every tea lover.  They have a great presentation of the way they serve the tea, depending on how it's best taken. The service was very attentive, filling our teapots with hot water often so we never ran dry!  It's one of the few spots I've been to that has a legit tea selection.  They also have a little shop area where you can pick up some tea accessories, loose tea, books, etc.  If you're in a rush, don't worry! You can still order a cup of hot tea to go, but they have only generic flavors for various types (one oolong, one green, etc.).Definitely would recommend this place for both on the go or to sit down for a stay.  Love this place! Give it a try and you'll love it too!"
Mr B.,"Denver, CO",11/18/2014,5.0,Unbelievably diverse and unusual teas and ceremony options to stay and drink or dine as well - mind blowing!  Selection of jade and porcelain as well as imported books and accessories is unlike anything I've seen stateside!
Roger M.,"Alexandria, VA",8/3/2013,5.0,"Wow ... I can't believe this place is actually HERE.  I've walked by at least a bajillion times and never noticed it.Ching Ching CHA is a GREAT place to spend a pleasant, quiet afternoon ... or an intimate, peaceful evening ... and just to stop in to pick out of a few ounces of your favorite brew to take home with you.  Part tea shop, part shoes-off, comfy-pillowed lounge, and part restaurant, you will definitely enjoy whatever time you spend in this wonderful little gem.I went with a group of friends and everyone enjoyed themselves immensely.  I had the D-E-L-I-C-I-O-U-S Mongolian dumplings and some intensely great iced tea (it is August, after all ...).  Others in my group had the Tea Meal (think bento-style box lunch only different), and several had different hot teas.  The tea service is really out of this world, and each tea (and tea service) is different.Incidentally, we were a pretty eclectic, varied, and distracted group, but the wait staff's  patience and care with each of us was phenomenal.  They are truly warm, hospitable hosts -- you'll feel like you're in their home.Go to Ching Ching CHA, and let the minutes melt away ... you'll be very happy that you ducked in from the Georgetown bustle!  (NOTE:  This is not a place to dine if you're on a tight schedule or have your kids in tow, but if you've got the time to savour its charms you'll be glad you did.)"
