Victor L.,"Virginia Square, Arlington, VA",8/6/2017,5.0,"Didn't notice how popular this place was before coming in for lunch today. Wait was over an hour (party of 4) even though Google Maps indicated ""less busy than usual"" for a Sunday afternoon. Food was well worth the wait."
Olga S.,"Clayton, NC",7/4/2017,4.0,"This place seem to be the only one that now matters for brunch in the neighborhood. Especially on Sunday. The wait was literally up to two hours and waiting room was as overcrowded as public transportation in Russia during Soviet era. I had gotten from being hungry to fatigued and ""hangry"". People stopped exchanging pleasantries and were avoiding eye contact. America stopped being America. Over waffles and eggs, people. One question? Was it worth the wait? Well you decide. Food was fine. The eggs from pasture raised chickens tasted just as delicious as ones from the caged ones. Chicken sausage was juicy and ciabatta toast charred and delightful. I also was able to taste a waffle and one huge blueberry pancake from my son's plate. I tasted this before. It was just good. Not more than that. Restrooms need baby changing table. Service was good. In general nothing to write home about. Next time I ask going to the empty hotel restaurant across the street. I ll just ask them not to tell me how they raised their chickens."
Chelsea A.,"Cincinnati, OH",10/16/2016,5.0,"YASSSS!!! This spot is a DC fav for obvious reasons (i.e. their relationship with local farmers & their delicious food). When my birthday rolled around, there was no question about where I wanted to go. After a frustrating trip on the metro, I was sooooo ready for a cocktail. I decided to be a bit adventurous and go with a custom cocktail from the bartender. I was presented with a delicious gin drink with almond liquor and citrus called ""The Elizabeth."" The only downside was the price. At $15, I think I'll stick to a glass of wine in the future. We also ordered the bbq nuts for snacking. They were mixed with golden currants for a bit of sweetness. Yum!For dinner, I really couldn't decide what to order because the menu is so large and everything sounded great! Fortunately we had THE best waiter ever, Jason (I think). He was fantastic and went over everything on the menu with us. When I say ""the best"", I mean I want to be his friend so we can go on culinary adventures together and he can curate all our meals. The way he described the dishes made my mouth water! I ended up ordering the plank salmon, which was superb! I wish I was a bit more adventurous with my sides, but was mostly satisfied with the mashed potatoes and green beans. For dessert (it was my birthday, of course I had to get dessert!) I ordered the red velvet cake with strawberry ice cream. It came complete with a birthday candle :)"
Stefanie C.,"San Francisco, CA",9/4/2016,4.0,"Apparently, this is a popular place to eat in DC. It came highly recommended by many friends, even one who lives in DC, so I decided to meet up with her here. She made reservations, which is a must for Founding Farmers.We were seated when our whole party arrived, and I still chuckle (yes, I said chuckle) at the brand new waiter that we got. A friend who I was traveling with was essentially interrogating the waiter about why there were two menus with so much overlap, and the waiter eventually caved in and apologized for being new there. Poor guy!As for the food, I started with a Bloody Mary, which was tasty! Sufficiently spicy to my liking. We also started with Uncle Buck's Beignets. They were giant and came with a few different dipping sauces. These weren't particularly unique but still good.For my entrée, I ordered the Beef Pastrami Hash. Delicious! Loved the fresh ingredients and mix of flavors. Mine came on an English muffin with a poached egg. Would definitely recommend this. My friend got the Fresh Strawberries & Cream Stuffed French Toast. I wasn't too impressed by this, but maybe Founding Farmers just isn't known for their French Toast.Overall I had a great experience here! I wouldn't say it's a MUST in DC, but you won't regret coming here, especially if you're a fan of restaurants with locally-made and fresh ingredients."
June J.,"Hampton, VA",9/4/2017,5.0,"Food was great! Went for brunch and had beignets, grits, and bacon. Grits were amazing! No kids menu but lots of options for little ones. Only drawback is that drinks are pricey. And no refills on an Arnold Palmer? Overall, I would eat here again."
Vanessa H.,"Falls Church, VA",7/13/2017,5.0,"Came to this exact location twice in the past year, once for mid-day lunch and the other for a late night dinner. Sitting on the first floor is great, but I found the top floor to be much better and more intimate due to the bar chatter you can hear across the way. The food was elegant and presented well. I had the salmon, and the appetizer was an ample portion too. I look forward to trying out the Tysons Corner location to see how it compares with this one."
Sam K.,"Fort Lauderdale, FL",9/2/2016,5.0,"YES! By far the best stop of my trip. 8,300+ mostly good reviews is nothing to trifle with. This farm to table concept restaurant has the best quality/dollar-sign ratio ever. Who can argue with farm fresh ingredients for a price not much higher than a night out at Chile's?We were seated upstairs with a table near the window looking out onto the city street. The decor is really welcoming and stylish. It reminded me of S3 in Fort Lauderdale for those who are familiar with South Florida. (Sorry if that reference doesn't help you, but you have thousands of other reviews to look at.)If I had one piece of advice, do not leave without trying the cornbread! It was the best home-made style cornbread that I have had. It is filled with corn kernels and the contains the perfect texture paired with a savory and mildly sweet flavor.I am always tempted to get some kind of beef related entree when at this type of restaurant. I ordered the rib-eye, which was surprisingly well priced, with a side of salted mint watermelon and pearl pasta. Of course, I had my steak medium rare. When they brought it out, it was definitely more on the rare side, but I was feeling adventurous so I didn't mind. It was one of the best steaks that I have had. I have had a LOT of steaks... Seasoned minimally and perfectly. The watermelon really complimented the steak in a way that is difficult to describe. The pearl pasta had it's own unique blend of flavors and ingredients that was truly mouth watering.For dessert, a simple scoop of vanilla ice cream. It doesn't hurt that they make it in house from scratch! However, I don't have much to say about this dish other than that it was very good. Service was good. Our waiter could have been slightly more attentive, but it was extremely busy, so I understand why he may not have been.  Also, I am not sure why they partnered with farms in the Midwest instead of more responsibly sourced local farms. I am sure that they have a good reason. But, sourcing from so far away is a part of the problem that this concept of restaurant is advertising that it is not contributing to."
Alex C.,"Miami, FL",8/5/2017,4.0,Great food and great service at hipster restaurant near Georgetown. The service earned 5 stars. Although there were a dozen plus people waiting they honored our reservation within 5 minutes of our arrival. Our server Marc was super friendly and offered up some excellent recommendations from the menu which we tried. The crab and corn dip was as Delicious as it was unique. Served with jalapeño garnish and crusty bread it was a hit at our table for 4. We enjoyed the Arctic char Menuiere and the short rib. The food was served in a timely manner and piping hot. We will return.
Shana R.,"Bayside, Queens, NY",8/28/2017,5.0,This was our first trip here! This restaurant is farm to table. We started with a pesto flatbread which was delicious- the bread was so fresh as well as other ingredients. We had the wings which my children enjoyed! I had the cedar plank salmon which was fresh and yummy! My husband and fried chicken with waffles and came with a side of Mac and cheese. The portions were generous and reasonably priced. For desert we had yummy cookies and ice cream. Highly recommend this restaurant. Family friendly! Amazing food!
Riley B.,"Lehi, UT",6/30/2017,5.0,We were visiting family in DC and this was recommended by so many people for a great reason. Everything we had was incredibly delicious. We wish we could have ordered more. The cheese and meat plate was our favorite.
Geena F.,"Nashville, TN",6/30/2017,3.0,"First time I went here it was awesome! Food was yummy and the people were amazing!  This time when I went the food was just ok.  Don't get me wrong, it was a good meal, but not one that blew me away.  The people were still incredibly nice though!  It's definitely a place you must go to if it's your first time in DC."
Talisha R.,"Upper Marlboro, MD",10/25/2016,4.0,"I've been to Founding Farmers on many occasions and I'm surprised that I'm just now getting around to leaving a review. The food is pretty good and will leave you satisfied I've had many dishes her from the chickens and waffles to chicken salad sandwich,  everything has been really good. I would say that for large groups that the service goes down one notch. I've been two times with my coworkers and it was numerous times on both occasions that we had to send food back or request the food to be reheated.I will continue to go but I may check out another location but this one is close to my job so it very convenient for lunch."
Jared H.,"Takoma Park, MD",8/28/2017,4.0,"The food is good - especially for breakfast. A good place to bring parents or donors or business clients for a relaxed meal that still has a wow factor but with stick-to-your-ribs comfort food. 'Nuvelle Country Comfort' or ""a super fancy cracker barrell"" Save room for fresh donuts!"
Jeanne T.,"Yardley, PA",8/24/2017,5.0,Visited on a weekday morning in late August. Service was quick and great. We ordered one whipped blueberry pancake and the crab meat eggs Benedict. Both were really delicious and highly recommend!
Vicki N.,"Duluth, GA",3/13/2017,4.0,"I've heard rave reviews about this restaurant, so we definitely had to make a reservation to try it out. Our reservation was at 6:30pm on a Saturday night. When we walked in, it was extremely packed. People were everywhere. They were running slightly behind, so we weren't seated until maybe 6:40-6:45pm.Our table shared multiple dishes:1. Skillet Cornbread- This cornbread was moist and sweet with bits of corn in it. I love sweet cornbread. It also comes with a side of butter+honey mixed together. Definitely slather that onto it.2. Brie Farm Bread- This particular Farm Bread comes topped with brie, green apple and onion jam. I was a huge fan of this. I love sweet and savory combinations.3. Boneless Ribeye- We ordered this and requested their Mexican corn as a side along with the Maple Bacon Brussel Sprouts. The sides were amazing!! I'm a huge fan of Mexican corn. It comes topped with mayo, cotjia cheese and paprika. So good! The Ribeye, however, was not as good as I thought it would be. The quality of the meat was not that great considering it's a nicer restaurant. Also, the meat was seasoned with something odd, not just salt and pepper. I couldn't exactly figure out what it tasted like, but I was not a fan of it. We asked for medium rare, but we ended up receiving medium-medium well. I would not order the Ribeye again.Btw- The Mexican corn was not on the menu as a side. The waiter stated that the corn comes with specific dishes, but we requested it as a replacement side, and the waiter was able to accommodate.Our waiter was nice and attentive. Someone in my group wasn't happy with the taste of her drink, and he was happy to switch it out for us.  Also, if you're looking for a nonalcoholic beverage, definitely try their lemonade. It's freshly sqeezed and tastes great!"
Hazel C.,"San Leandro, CA",8/29/2016,4.0,"My sister made a reservation for 6 people for dinner here and though DC was my second home for a long time, this was only my first time here. Popular place! Make sure you have a reservation or you could be waiting a while! My sister, her fiancé and I had been craft brewery hopping all day, and snacking, so unfortunately I was not that hungry. Do come hungry as they serve you big portions here. I ended up taking most of my dinner home as the appetizers made me full real fast. For the table to share, we ordered the Skillet Corn Bread, Deviled Eggs and their Farm Bread with Brie, Onion Jam and Apple. I loved the Corn Bread the best. It was cakey, moist and yummy with the sea salt, honey and butter on top. Definitely a must get if you're dining here. Nothing particularly memorable about their Deviled Eggs and the Brie on Bread, but they were devoured by the group! I ordered the Chicken and Waffle dish which also came with Mac and Cheese. I chose the Mint Watermelon for my side. It was a lot of food! I tasted a bit of each item on my plate, but I took most of it home. The chicken was crunchy, not greasy and was moist and tasty. My sister ordered Spaghetti and she really liked hers too. My sister's fiancé's stepmom ordered the smaller cut of the Prime Rib and it was huge. The cut she was given had a lot of fat on it! Geez! Everyone loved their cocktails! The Cucumber Delight cocktail was very popular amongst our group. They ordered a couple of rounds of those. I had one of their Scratch Sodas, the Ginger one, and it was perfect. For dessert, we ordered just one thing, the Seasonal Fruit Crisp. Most of us were quite full at this point. That one desert was big enough though for 4 people. Founding Farmers is run by the North Dakota Farmers Union, so a majority of what's used in the restaurant comes from the 40,000 farmers that make up the Union. FF is one of DC's first Farm to Table restaurants. Next time you're in DC, check it out. And check out the water feature next door at the International Monetary Fund on your way to your car."
Lauren H.,"Mt Olive, NC",8/4/2017,5.0,We ate here back in march. We had to wait a super long time to get a table and we had to sit outside in the snow because the waiting area is so small but it was worth it. The waiter we had was so sweet and knew all about the menu. My husband loved his chicken and waffles. I got the meatloaf. It wasn't the best meatloaf I have ever eaten but the carrots were amazing. That was my favorite part of the meal. We would return!
Gretchen R.,"Needham, IN",3/15/2017,5.0,"Can I just put in a mattress and live here? Aesthetically pleasing, fun environment, and the biggest best menu. Holy cow. I want to book flights to DC just so I can eat more off the menu. Our waiter was so fun and was helpful in making suggestions. From appetizers, to drinks, to main course- this place is the bomb. Plus did I mention they have WARM COOKIES as a dessert option? #winning"
Koko A.,"Washington, DC",8/30/2017,5.0,"I love this place. Food tasted very good. Service was great also. There is a good selection. The wait was frustrating, however."
Beryl N.,"Springfield, VA","9/21/2016
            





Updated review",3.0,Still a 3 star experience for me and reconfirmed what I said a year ago. We had a 11 am brunch reservation and still had to wait a while when we came on time. Our friend picked Founding Farmers since it's within walking distance to the White House. They really score on their location since we walked by around 3 pm from our White House Tour and there's still people waiting to be seated. Food - I had the ranch steak and eggs and the steak was overcooked from what I requested. The best brunch item from our group was the crab benedict. The fresh crab meat to egg ratio was proportional and seasoned well. I do wish that their menu will state the difference between their chicken and waffle from breakfast and dinner. The sides are included in the menu description but the part of the chicken varies greatly. The breakfast chicken and waffle have fried chicken strips/tenders vs. the dinner version is a fried chicken leg and thigh.
Helen H.,"Brooklyn, NY",10/19/2016,5.0,"Came as a tourist to D.C. - a quick yelp research showed that Founding Farmers was easily one of the top rated restaurants in the area. A little apprehensive of the long wait described in other reviews, we decided to go in to try our luck for an early dinner on a Saturday. After exploring the area around National Mall, we walked over to the restaurant around 5pm and was able to get a table for 2 in half an hour with the caveat that a party with reservations for the table would be arriving around 6:30pm. Fair enough.We started off with glazed bacon lollies ($10) - about 10 skewers on the plate, a nice mix of savory and sweet. Kinda reminds me of jerky.I got the Shrimp and Sundried Tomato Bucatini ($19) - this was so delicious .. you could really taste the freshness of each ingredients from the pasta to the sundried tomatoes to the plump juicy shrimp. One of those dishes where you can really believe that everything is handmade to order with the best ingredients. Sauce got a bit salty toward the end but I literally cleared the plate.The boyfriend got one of their signatures, Yankee Potroast ($16) which I was able to snag some bites of. The meat was tender and the greens tasted crisp and fresh. The mashed potatoes was creamy with the gravy. Hearty, fulfilling meal. We really didn't leave much room for dessert but I wanted to try their beignets based on all the reviews. The waiter warned us it could take up to half an hour to make but there was a batch more readily available. It came with chocolate, caramel, and a raspberry coulis sauce. It was pretty good and more than enough for two, but some of them were already cold by the time it got to us. I probably wouldn't order it again.Overall, the service was nice and the entrees were super delicious so while the dessert didn't quite meet the rest of the meals standards, it was all in all a great experience. 4.5 stars."
Alejandra B.,"Miami, FL",10/18/2016,4.0,"I came here for dinner during my short trip to DC as it was highly recommended because of their cornbread.We ended up getting the rib eye steak. For my own taste, it had way too much fat. The potatoes were really delicious. I highly regret not getting the cornbread. I will definitely be coming back here. The service was great, the drinks were good too, and most importantly, I really enjoyed the restaurant's vibe. Lastly, get the donuts!!!"
Omar S.,"Washington, DC",10/18/2016,3.0,"Having been here a few times (ok, I've been here quite a bit actually), I've been able to identify the pros and cons of FF.FF's strongest point is their brunch. By far one of the better places in the District, particularly in the areas near downtown and around the White House. This means that you can expect a solid wait time, sometimes 2 hours or more, so it helps to have a reservation, which can be done over the phone or online. Weekends are very busy during brunch, so keep that in mind if you're expecting to show up and find a table right away. Service isn't 'slow', it's understandably busy, so be kind to your waiter/waitress.For the food:Almost every single time I show up at FF for brunch I order the stuffed french toast. This is the one (and only) item I suggest ordering. It's heavenly and deliciously good. That is my go to and has been for the last 5 years, particularly the bananas foster. Creamy, but not overly sweet. This is a must, especially if you're visiting for the first time. You will not go wrong with this selection.Some savory options to consider: the chicken and waffles and the steak and eggs.Aside from those options nothing else really stands out. On a recent visit I ordered the pancakes, but I was disappointed as I felt they were underwhelming, somewhat dense and weren't up to par with what I envision pancakes to be (fluffy & moist).I've also had lunch and dinner at FF, but not really feeling it. To me it just doesn't elicit the same excitement as brunch and the food is just ok.$4 for a cup of coffee... I just don't understand the logic behind that"
Heathet B.,"Fort Lauderdale, FL",8/2/2017,4.0,Visited the restaurant based on good reviews. I came in by myself and sat at the bar around 5:45 on a Wednesday evening.Pros: -had a very nice female bartender-the pesto bread was DELICIOUS!! Cons:-the restaurant was so busy and the entrance was very crowded-which in turn made it very loud. This is not a spot to enjoy a quiet decent meal by yourselfSo-So:-the mushroom risotto was okay. I would eat it but not recommend it.The menu had many options along with a great cocktail list.
Erica L.,"Columbia Heights, Washington, DC",6/15/2017,2.0,"The most overrated four-star place in DC on Yelp.  Ever.  I've been here many, many times over the years, starting back in the day when DC was just filled with indistinguishable steakhouses.  At the time, this was a refreshing change, but even back then, and continuing to now, it's hit or miss.  Sometimes the food is good.  Sometimes the food is just awful (think half-raw cornbread in a skillet, or a veggie meatloaf with a sticky gravy that gives you a gag reflex and scary flashbacks to awful 80s nutritional eating).  Sometimes you can't get a clean plate or clean silverware.  And the service is always atrocious and inconsiderate.  Wait a while for a table even if you have a reservation, then be prepared to sit asscheek to asscheek, even if you're there dressed in a suit, clearly on a work lunch, at a table much too small, then wait 30 minutes to have a waiter come back to take your order, acting as though it's beneath them to speak with you.  I don't understand why this place is busy when the DC food scene has picked up and within a five block radius there are a handful of much better restaurants, no matter whether you're looking for something casual or upscale.  I assume the tourists and out of towners like it.  But I most definitely do not.  And I'll do anything I can now to prevent my office from having lunches here.  Because it's that embarrassingly bad."
R J.,"Manhattan, New York, NY",8/7/2017,1.0,I seriously do not understand why there is an hour wait to get into this place. It is basic assembly line breakfast food. They're trying to get people in & out so fast that once I sat down I felt rushed to get out. Bloody Mary was decent. Very spicy which I like [and server was informative enough to tell me it would be]. But there wasn't much in it to balance out the spice so it too was underwhelming.Recommendation: Don't wait. Find someplace else to brunch it up!
Casey W.,"Manhattan, NY",5/1/2017,4.0,"I make it a point to come here every time I'm in DC. It's not hard to see why it's wildly popular: great quality food, a HUGE menu with dishes more creative than most places of the same genre, and helpful, friendly staff. That being said, the service is sometimes unpredictable: I had to make a train back to New York City, and got anxious about timing because my party of 2 waited over 40 mins for our food. However, my slight irritation at the wait was pretty much quelled when my black pepper maple bacon arrived. Don't miss this place if you're visiting D.C. A favorite of tourists and locals alike."
Randolph Z.,"Orlando, FL",2/24/2017,3.0,"Hype is justified. FF offers some very thoughtful courses in American food with a bourgie twist. Think ""slab of bread with Brie and an impossibly complex jelly.""We did end up waiting for two hours despite making a reservation by phone A MONTH AHEAD OF TIME. They had no record of our reservation and despite showing that the call was made to the correct location, we waited."
Mike K.,"Montgomery, NJ",8/16/2017,5.0,"I went slightly out of my way to dine here on a recent trip to D.C. and I'm glad I did. Outstanding meal and great ambiance! The food is clearly expertly made with the freshest ingredients. I ordered a ginger ale, which was homemade and the best I've ever tasted. For my main course I had the chicken and waffles. The waffles were so light and fluffy that I could've fit an entire one in my mouth whole. The chicken was perfectly friend and it came with a delicious pasta side plus sautéed green beans. I wish I had had time for dessert, they looked excellent!"
Hannjoo M.,"Arlington, VA",10/14/2016,4.0,"I wasn't sure what to expect of this place because the reviews (both on yelp and from friends) are pretty mixed. I thought it was worth giving it a try so I came here with a friend visiting from Illinois. I didn't realize just how popular it was, I know I know I should've done my research, so I didn't make reservations and we had to wait an hour and a half. It worked out ok though because this place is right around the corner from the White House so my friend and I walked around and did some tourist-y sight seeing and we went back in time for our table. Interior design: I LOVED the inside of the restaurant, there's an elegant yet DIY feeling to it. I kind of what my future dining room to look like the inside of Founding Farmers. What I didn't like though, was how crowded the seating was. I felt like I was in France, where all the tables are practically on top of each other. My friend and I were seated at a long table with a bunch of other people, so it seemed like we were all eating together even though we were separate groups. But with it being such a popular restaurant and limited seating available, we'll take what we can get. Food: We ordered the devilish eggs and the farmhouse platter. I know they're simple, but the devilish eggs were SO good. Like if I ever come here again, I will order this appetizer again and I rarely order the same thing when I go to a restaurant repeatedly. The farmhouse platter was also delicious. All of the meat was tender, it was easy to share, and all of the food was enough to decently satisfy the two of us. This is the same friend that went to Nashville with me and we both agreed that the farmhouse platter wasn't nearly as good as the TX platter at Butchertown Hall in Nashville...but it was good enough. Overall, this is a nice place to come to for a special occasion, but it's pretty expensive and I won't be coming here on the regular.Side note pretty sure I lost my glasses here. T-T"
Gellie E.,"Washington, DC",8/25/2016,3.0,"I came here for a birthday celebration and my experience was completely average. If you're looking for some birthday recognition or want to feel special, this ain't the place.We were able to get a reservation on their website for the weekend brunch seating. I made the reservation on Thursday morning for a Sunday lunch and most of the good times were already filled - the only times remaining were after 2:30pm. If you don't have any luck getting an online reservation timeslot, try giving them a call - the timeslots on the phone were slightly different than the ones online.Based on the other Yelp reviews, we got there 30 minutes early because we didn't want to have to wait 20-40 additional minutes after our reservation time. Getting there earlier doesn't get you seated earlier - they told us we would be seated at our reservation time. Fair enough. We waited in the corner and they have books about sustainability that you can browse in the meantime. There's guest WiFi, but the guest password was kept under wraps, so I don't think that counts. We were seated pretty closely to our reservation time.We were seated on the ground floor, and it was loud. Our waitress was soft-spoken and half the table couldn't hear what she was saying. I thought she was going to come to the other side of the table to repeat her spiel, but nope. Whatever intro/greeting she gave remains a mystery to me.I ordered the scallops meuniere with butternut risotto. The dish comes with a scoop of risotto in the middle and five diver scallops and a lemon surrounding it. The scallops were nicely cooked, but I prefer more of a sear. The dish in general was on the bland side - nothing wowed me with flavor - and I'm glad the dish came with a lemon because it needed it. The dish also needed some texture.Just like the meal, service was nothing special either. Service was neither neglectful nor exceptional. Everyone got a small water cup and vase for the table for self-service, though the vase didn't have ice in it so refills became more and more lukewarm as the afternoon went on. I was the first to finish my dish by a mile and it was the last plate to be cleared (also by a mile).Farm-to-table is cool and sustainability is cool - I can support that. I would come here again, but I wouldn't order the scallop dish again... maybe brunch."
Pari P.,"Schaumburg, IL",8/28/2016,4.0,"Sustainable slow food from farm to table. That's the premise at Founding Farmers where their ingredients come from farmers across the US. The term might be slow food but expect a long wait without reservations and even a time that you need to finish your meal since this place is popular. We had reservations for 6pm and were asked to finish our meal by 8:15pm for a party of 10. The menu is a range of dishes from classic American fare to pastas and salads. The food itself didn't taste significantly different but it was good to know where it was coming from. I appreciate that the food portions were larger than I was expecting and the prices were completely reasonable. Ironically, the reason why it doesn't cost an arm and leg is because not everything is locally sourced. The website is transparent and states that they avoid buying from the corporate chain as much as possible but sometimes that doesn't always happen. Either way, Founding Farmers still provides awesome sustainable food while supporting our nation's farmers. They are showing that sustainable food is important while still being affordable and delicious."
Ross J.,"Hermitage, TN",3/22/2017,4.0,"On a trip to Washington DC, we were excited to get into Founding Farmers because it was so highly recommended. Our experience was good but not great.It started with a really small waiting area that was overpacked. That was a feeling somewhere between sardines and The Who concert. The hostess was not really rude but just not friendly when we checked in 10 minutes before our 7:45 reservation.Got a great table upstairs which was not near as loud as downstairs. Our server was great.We ordered kettle corn as an appetizer, goat cheese ravioli, chicken and waffles with mac and cheese and brussel sprouts, chicken tenders and fries, and the chicken pot pie. Nothing was bad but the only things that were really delicious were the brussel sprouts and the chicken tenders and fries.Of the 5 sit down restaurants we went to in Washington DC on this trip, all of them were good but the other four were better than Founding Farmers."
Alison B.,"Washington, DC",6/25/2017,5.0,My first experience at one of the Founding Farmers restaurants and it was amazing. I got the butternut squash goat cheese ravioli and it was terrific. They have great appetizers too! Good place to take family.
Linnea T.,"Seattle, WA",3/4/2017,5.0,"This place was insanely busy on a Tuesday...a TUESDAY! So make reservations if you hope to be seated in less than 1 hour. It's no wonder this spot is popular with its beautifully varied farm-to-table menu. It was difficult to decide but I eventually settled with the fish of the day, cooked in the simple style. We shared the brie bread as an appetizer and a gigantic piece of apple pie for dessert. Everything everyone order was excellent and largely portioned (including the salads); you will not walk away hungry! My only gripe is because they're so busy, the table service and food turnaround can be a little slow. The staff are definitely the sweetest, though, and very devoted to their jobs and patrons. As long as you're not in a rush, the food will more than make up for the crazy crowds, but do come with plenty of time and maybe earplugs if you don't like loud restaurants."
Andrew D.,"Boston, MA",2/27/2017,3.0,"Following my visit to the White House, I was close to Founding Farmers and decided to stop in for lunch. A quick online search revealed this to be a popular spot with a ""farm fresh"" take on things. We didn't make reservations and were lucky to find two open seats at the bar-- otherwise it would have been a 15 minute wait for a lunchtime table. We started with the Prosciutto Farm Bread- three slices of focaccia bread topped with mascarpone, balsamic, fig, prosciutto. We loved this- although I found the fig to make the bread very sweet overall. We then ordered the Blue Cheese Balsamic Bacon Burger and the Avocado Bacon Burger. Both were cooked perfectly (medium-rare, as requested- if not almost rare). The burgers were delicious, but they are heavy, and we tired from them early-on. Both burgers also came with fries. We also drank local beers-- they offer a smaller, 8oz pour, which was perfect for lunchtime. The bartender, Ryan, was a little abrasive, but decent overall. We watched as he crafted some fun looking cocktails- worth checking out next time. What we found unappetizing and unsanitary was the bartender, Ryan, counting his tips (coins and bills) on the bar cutting board. He laid out the money on the cutting board where he had been cutting lemons, limes, etc. He also never washed his hands and proceeded to continue prepping cocktails amongst other things. If someone has an upset stomach following lunch here, the dirty cutting board at the bar could be a possible culprit. Overall, we enjoyed our lunch at Founding Farmers- the food was tasty, and the price was reasonable. We will return in the future."
Sophia L.,"Corpus Christi, TX",7/21/2017,4.0,"stopped here for a late lunch. we made reservations for 1:45 pm. pro-tip: make a reservation so you don't have to wait forever! the waiting area is cramped! my sister and i ordered the chicken and waffles ($16), which comes with macaroni and cheese and green beans. my dad ordered the pot roast ($16). oh wait before that we ordered skillet cornbread as an appetizer ($5). i think it's funny that cornbread is what stole the show, but if i could eat that cornbread for my every meal, i would. definitely order that if you have the chance. the chicken was juicy and well-seasoned. the green beans and mac & cheese were aight. the waffles were pretty good, very light and fluffy! this place is really nice!! service was good and quick. the food was excellent. prices were on the high end of reasonable, if that makes any sense?? ambience is a lil fancy for a restaurant that has chili cheeseburgers on the menu but ¯\_(ツ)_/¯ i would definitely stop by (after making a reservation!) if planning on being in the area. REMEMBER TO ORDER THE CORNBREAD."
Kaley R.,"Brooklyn, NY",3/29/2017,4.0,"This restaurant is a foodie's heaven. Every single aspect of this place was so beautifully thought out, all with farm to table in mind.The atmosphere is outstanding. Food is superb (I've never even used that word to describe food before). I'm only not giving this place five stars because service could have been a bit better (but it was packed so I can understand how busy things were) and because I still have to come back and give their cocktails a try - which are a huge point of pride for this place.I went here with my boyfriend for my birthday dinner on Saturday. He made a reservation for 4:45, but we still had to wait 15/20 minutes or so because of how busy it was. Once we were seated upstairs, our waitress came by to give us a rundown of the cocktail menu and apps to start (with a few of her recommendations as well), and we went with the spicy crab and corn dip. So freaking amazing. Omg. I thought the bread would be hard and crunchy by the look of it, but it only had a light crisp that made it slightly crunchy and it was perfect. Then paired with that crab dip... the flavors are AMAZING. Just the right amount of spice. For my entree I had the slow braised beef short rib with the 7 cheese mac n cheese (GET IT) and maple roasted Brussels sprouts. Both sides were out of this world (only using that phrase to get the point across). The short rib was good - meat was cooked perfectly, but I could've done with less sauce. My boyfriend had the avocado bacon burger with the kettle chips and both were wonderful (I also tried them, of course).I'm seriously already trying to figure out when I can go back. I want to try about 80 more things on the menu so... stay tuned Yelpers."
Christina J.,"Holmdel Township, NJ",7/2/2017,5.0,LOVED the food here!! I was so happy when I saw the designated vegetarian friendly section. I had the rice/bean and tofu sandwich and opted for the green beans side. Amazing! It was absolutely perfect. Good portions and amazing flavors!
TennisBum P.,"Aptos, CA",6/29/2017,4.0,"I had read reviews that raved about FF, and I read that it was the #1 ""over-hyped"" restaurant.  I wouldn't worry about the over-hype.  Everything I had was enjoyable.  Having reservations is smart.What I found was very good ""comfort food"".  I enjoyed the meal so much that late one night without reservations, I went back to give it a second try.  Everything I had was very well done so you're probably safe ordering what you feel like.  The only complaint I have would be that the draft beer was not cold (it was like I was in England before Thatcher)."
Nick M.,"Brooklyn, NY",3/28/2017,3.0,"I don't get it. Many of the reviews of Founding Farmers make it seem like Jesus himself dines here. Add that to the absolutely massive crowd in front on a Sunday morning, and you have a hype machine that makes it seem like this is one of the best restaurants on the eastern seaboard. Seriously, it looked like there was at least an HOUR wait when we walked in. We, fortunately, had reservations, but if I didn't, this spot would have gotten two stars. Lend me your ear and I'll elaborate on the rest.Founding Farmers finds it's strength in the details. Namely, all their food is locally sourced from organic, sustainable farms, they have a prohibition era style bar where they make most of the ingredients and mix-ins from scratch, and they have an interesting sounding menu with items like Red Velvet pancakes. I won't say anything was bad we had. I had a breakfast with scrambled eggs, bacon, and hash browns. We also split the Red Velvet pancakes, which were interesting, but didn't really taste that much different from pancakes make with vanilla extract in the mix. Though, they were red. The bacon was actually kinda small and overcooked. The eggs were just ok. The hash browns were tasty, though. Overall, everything we had was either disappointing or just ok. Even my cocktail, their take on a Gin Fizz, was interesting, with a nice egg-white foam on top, but taste wise, it wasn't anything fancy.Our waiter was awesome, though. Super attentive, friendly and helpful. And luckily we got a table upstairs as the noise level downstairs where the majority of the people waiting, was absolutely deafening. Overhyped, under delivering is all that comes to mind when I think of Founding Farmers. If you are looking for an amazing brunch, look elsewhere. If their pulls are your thing, then visit for lunch. But for the love of god, get a reservation first!"
Mike M.,"Blue Bell, PA",3/2/2017,4.0,"Founding Farmers is always packed.  On each of a few trips I've had a wait for seating, even if I wanted to sit at the bar.  It has some of the better cocktails in the area, the service at the bar is fantastic, and the bar area's vibe is pretty nice.  It's lively enough and a bit social, but comfortable if you want to sit by yourself in peace or have a conversation with a friend.The food is good. It's simple but flavorful, and you can taste that the ingredients are of a solid quality.   I'm definitely a fan of the chicken pot pie, which has an interesting ""crust,"" is nicely seasoned and avoids the common pot pie sin of excessive saltiness.It's just a bit too pricey for my tastes, and it's strange to me that someplace would get such acclaim for making American food with fresh American ingredients... in the American capital.  But, the food is good, the drinks are awesome, the vibe is comfortable, and the service is decent (remarkably good at the bar, mostly good but with some flaws for table service).  Pretty good, overall."
